pincode,bio_age_5_17,demo_age_5_17,age_5_17,mbu_rate,demo_rate,risk_category,ihs_score,strategy,state,district
722151,1548.0,299.0,41.0,37.75609756097561,7.2926829268292686,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722152,1512.0,279.0,36.0,42.0,7.75,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722153,683.0,39.0,32.0,21.34375,1.21875,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722154,737.0,96.0,12.0,61.416666666666664,8.0,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722155,675.0,184.0,55.0,12.272727272727273,3.3454545454545452,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722156,506.0,101.0,7.0,72.28571428571429,14.428571428571429,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722157,739.0,139.0,35.0,21.114285714285714,3.9714285714285715,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722158,926.0,109.0,41.0,22.585365853658537,2.658536585365854,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722160,738.0,97.0,17.0,43.411764705882355,5.705882352941177,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722161,540.0,97.0,12.0,45.0,8.083333333333334,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722162,621.0,124.0,9.0,69.0,13.777777777777779,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722163,81.0,21.0,4.0,20.25,5.25,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722164,608.0,97.0,20.0,30.4,4.85,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722165,131.0,9.0,4.0,32.75,2.25,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722166,11.0,14.0,2.0,5.5,7.0,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722168,178.0,7.0,19.0,9.368421052631579,0.3684210526315789,Low Load,836.8421052631579,Maintain (Digital Nudges),West Bengal,Kolkata
722169,136.0,9.0,9.0,15.11111111111111,1.0,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722170,5.0,4.0,3.0,1.6666666666666667,1.3333333333333333,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722171,118.0,33.0,5.0,23.6,6.6,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722172,117.0,14.0,6.0,19.5,2.3333333333333335,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
591101,843.0,250.0,15.0,56.2,16.666666666666668,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591102,2008.0,604.0,26.0,77.23076923076923,23.23076923076923,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591103,639.0,147.0,6.0,106.5,24.5,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591104,1374.0,421.0,12.0,114.5,35.083333333333336,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
722173,559.0,151.0,24.0,23.291666666666668,6.291666666666667,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
591106,751.0,162.0,7.0,107.28571428571429,23.142857142857142,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591107,464.0,96.0,7.0,66.28571428571429,13.714285714285714,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591108,959.0,293.0,12.0,79.91666666666667,24.416666666666668,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591109,825.0,503.0,7.0,117.85714285714286,71.85714285714286,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591110,673.0,108.0,6.0,112.16666666666667,18.0,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591111,436.0,114.0,5.0,87.2,22.8,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591112,652.0,257.0,7.0,93.14285714285714,36.714285714285715,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591113,343.0,76.0,3.0,114.33333333333333,25.333333333333332,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591114,1569.0,466.0,16.0,98.0625,29.125,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591115,1211.0,541.0,9.0,134.55555555555554,60.111111111111114,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591116,37.0,3.0,2.0,18.5,1.5,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591117,1774.0,450.0,31.0,57.225806451612904,14.516129032258064,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591118,233.0,114.0,4.0,58.25,28.5,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591119,782.0,264.0,13.0,60.15384615384615,20.307692307692307,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591120,893.0,210.0,9.0,99.22222222222223,23.333333333333332,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591121,709.0,175.0,4.0,177.25,43.75,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591122,1125.0,724.0,18.0,62.5,40.22222222222222,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591123,2440.0,395.0,26.0,93.84615384615384,15.192307692307692,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591124,659.0,108.0,9.0,73.22222222222223,12.0,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591125,515.0,196.0,7.0,73.57142857142857,28.0,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591126,2488.0,598.0,39.0,63.794871794871796,15.333333333333334,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591128,564.0,61.0,1.0,564.0,61.0,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591130,1042.0,263.0,16.0,65.125,16.4375,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591131,381.0,130.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Karnataka,Belgaum
591127,673.0,111.0,9.0,74.77777777777777,12.333333333333334,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
722205,1846.0,249.0,57.0,32.3859649122807,4.368421052631579,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
591129,1503.0,387.0,28.0,53.67857142857143,13.821428571428571,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
722207,1896.0,525.0,103.0,18.40776699029126,5.097087378640777,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
591136,384.0,149.0,8.0,48.0,18.625,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
722208,321.0,81.0,18.0,17.833333333333332,4.5,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722201,552.0,65.0,11.0,50.18181818181818,5.909090909090909,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722202,721.0,140.0,66.0,10.924242424242424,2.121212121212121,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722203,1399.0,188.0,77.0,18.16883116883117,2.4415584415584415,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722204,177.0,28.0,3.0,59.0,9.333333333333334,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
722206,2547.0,445.0,72.0,35.375,6.180555555555555,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
591143,552.0,109.0,3.0,184.0,36.333333333333336,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
722209,21.0,4.0,2.0,10.5,2.0,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
591147,201.0,138.0,4.0,50.25,34.5,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591153,363.0,116.0,6.0,60.5,19.333333333333332,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591156,413.0,193.0,8.0,51.625,24.125,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591173,36.0,1.0,1.0,36.0,1.0,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
460110,3054.0,1181.0,40.0,76.35,29.525,Medium Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
591201,861.0,248.0,9.0,95.66666666666667,27.555555555555557,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591211,218.0,81.0,6.0,36.333333333333336,13.5,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591212,873.0,202.0,12.0,72.75,16.833333333333332,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591213,1374.0,258.0,28.0,49.07142857142857,9.214285714285714,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591214,397.0,109.0,11.0,36.09090909090909,9.909090909090908,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591215,476.0,208.0,14.0,34.0,14.857142857142858,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591216,466.0,103.0,3.0,155.33333333333334,34.333333333333336,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591217,968.0,180.0,24.0,40.333333333333336,7.5,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591218,5.0,2.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Karnataka,Belgaum
591219,100.0,12.0,2.0,50.0,6.0,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591220,2163.0,395.0,67.0,32.28358208955224,5.895522388059701,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591221,760.0,197.0,12.0,63.333333333333336,16.416666666666668,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591222,2103.0,423.0,53.0,39.679245283018865,7.981132075471698,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591223,270.0,52.0,7.0,38.57142857142857,7.428571428571429,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591224,1738.0,645.0,25.0,69.52,25.8,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591225,586.0,360.0,6.0,97.66666666666667,60.0,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591226,1057.0,402.0,18.0,58.72222222222222,22.333333333333332,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591227,1051.0,397.0,29.0,36.241379310344826,13.689655172413794,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591228,198.0,36.0,11.0,18.0,3.272727272727273,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591229,226.0,119.0,4.0,56.5,29.75,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591230,692.0,188.0,19.0,36.421052631578945,9.894736842105264,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591231,601.0,119.0,5.0,120.2,23.8,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591232,1003.0,261.0,7.0,143.28571428571428,37.285714285714285,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591233,1228.0,387.0,30.0,40.93333333333333,12.9,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591234,503.0,166.0,3.0,167.66666666666666,55.333333333333336,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591235,1884.0,502.0,61.0,30.885245901639344,8.229508196721312,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591236,401.0,132.0,7.0,57.285714285714285,18.857142857142858,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591237,1406.0,153.0,22.0,63.90909090909091,6.954545454545454,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591238,370.0,53.0,13.0,28.46153846153846,4.076923076923077,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591239,349.0,62.0,3.0,116.33333333333333,20.666666666666668,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591240,879.0,277.0,16.0,54.9375,17.3125,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591241,699.0,121.0,10.0,69.9,12.1,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591242,443.0,129.0,5.0,88.6,25.8,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591243,754.0,341.0,18.0,41.888888888888886,18.944444444444443,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591244,573.0,103.0,3.0,191.0,34.333333333333336,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591246,224.0,82.0,2.0,112.0,41.0,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591247,444.0,71.0,18.0,24.666666666666668,3.9444444444444446,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591248,1204.0,337.0,30.0,40.13333333333333,11.233333333333333,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591254,403.0,67.0,7.0,57.57142857142857,9.571428571428571,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591263,361.0,68.0,3.0,120.33333333333333,22.666666666666668,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591265,891.0,371.0,17.0,52.411764705882355,21.823529411764707,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591287,266.0,57.0,9.0,29.555555555555557,6.333333333333333,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
460220,8466.0,1727.0,159.0,53.24528301886792,10.861635220125786,Medium Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460225,3282.0,480.0,50.0,65.64,9.6,Medium Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
591301,434.0,152.0,3.0,144.66666666666666,50.666666666666664,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591302,1819.0,613.0,12.0,151.58333333333334,51.083333333333336,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591303,1271.0,142.0,19.0,66.89473684210526,7.473684210526316,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591304,4155.0,342.0,56.0,74.19642857142857,6.107142857142857,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591305,655.0,153.0,6.0,109.16666666666667,25.5,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591306,783.0,130.0,7.0,111.85714285714286,18.571428571428573,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591307,2811.0,905.0,44.0,63.88636363636363,20.568181818181817,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591308,110.0,56.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Karnataka,Belgaum
591309,1453.0,424.0,19.0,76.47368421052632,22.31578947368421,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591310,957.0,186.0,8.0,119.625,23.25,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591311,1812.0,222.0,19.0,95.36842105263158,11.68421052631579,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591312,1489.0,268.0,30.0,49.63333333333333,8.933333333333334,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591313,924.0,257.0,12.0,77.0,21.416666666666668,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591314,0.0,0.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Karnataka,Belgaum
591315,281.0,37.0,2.0,140.5,18.5,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591316,883.0,193.0,2.0,441.5,96.5,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591317,2720.0,774.0,75.0,36.266666666666666,10.32,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591340,181.0,101.0,3.0,60.333333333333336,33.666666666666664,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
591344,1034.0,236.0,10.0,103.4,23.6,High Load,900.0,Maintain (Digital Nudges),Karnataka,Belgaum
460330,9214.0,825.0,309.0,29.818770226537218,2.6699029126213594,Medium Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460440,4830.0,974.0,87.0,55.51724137931034,11.195402298850574,Medium Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460443,2752.0,511.0,29.0,94.89655172413794,17.620689655172413,High Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460447,857.0,76.0,9.0,95.22222222222223,8.444444444444445,High Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460449,2430.0,605.0,24.0,101.25,25.208333333333332,High Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460551,4709.0,433.0,39.0,120.74358974358974,11.102564102564102,High Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460553,1205.0,91.0,13.0,92.6923076923077,7.0,High Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460554,2756.0,254.0,58.0,47.51724137931034,4.379310344827586,Medium Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460557,1115.0,135.0,11.0,101.36363636363636,12.272727272727273,High Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460661,5237.0,1052.0,73.0,71.73972602739725,14.41095890410959,Medium Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460663,2447.0,396.0,39.0,62.743589743589745,10.153846153846153,Medium Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460665,1165.0,105.0,6.0,194.16666666666666,17.5,High Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460666,1156.0,151.0,5.0,231.2,30.2,High Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
460668,1976.0,185.0,26.0,76.0,7.115384615384615,Medium Load,900.0,Maintain (Digital Nudges),Madhya Pradesh,Bhopal
854101,4940.0,834.0,467.0,10.578158458244111,1.785867237687366,Low Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854102,6011.0,537.0,373.0,16.115281501340483,1.4396782841823057,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854103,3697.0,448.0,225.0,16.43111111111111,1.991111111111111,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854104,5063.0,578.0,409.0,12.378973105134474,1.41320293398533,Low Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854105,5177.0,646.0,747.0,6.930388219544846,0.8647925033467202,Low Load,886.479250334672,Maintain (Digital Nudges),Bihar,Patna
854106,2527.0,203.0,76.0,33.25,2.6710526315789473,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854107,3169.0,315.0,143.0,22.16083916083916,2.202797202797203,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854108,3987.0,412.0,346.0,11.523121387283236,1.1907514450867052,Low Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854109,495.0,18.0,6.0,82.5,3.0,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854112,2786.0,859.0,73.0,38.16438356164384,11.767123287671232,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854113,4808.0,850.0,178.0,27.01123595505618,4.775280898876405,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854114,3381.0,407.0,468.0,7.2243589743589745,0.8696581196581197,Low Load,886.965811965812,Maintain (Digital Nudges),Bihar,Patna
854115,4057.0,364.0,175.0,23.18285714285714,2.08,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854116,5685.0,537.0,141.0,40.319148936170215,3.8085106382978724,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854117,1353.0,168.0,37.0,36.567567567567565,4.54054054054054,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
723101,3645.0,560.0,317.0,11.498422712933754,1.7665615141955835,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
723102,792.0,130.0,72.0,11.0,1.8055555555555556,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
723103,1151.0,249.0,115.0,10.008695652173913,2.1652173913043478,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
723104,0.0,1.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),West Bengal,Kolkata
723121,2783.0,747.0,396.0,7.027777777777778,1.8863636363636365,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
723126,1576.0,459.0,197.0,8.0,2.3299492385786804,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
723127,1593.0,741.0,106.0,15.028301886792454,6.990566037735849,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
723128,1255.0,656.0,122.0,10.28688524590164,5.377049180327869,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
723129,1421.0,631.0,129.0,11.015503875968992,4.891472868217054,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
723130,919.0,347.0,56.0,16.410714285714285,6.196428571428571,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
723131,2041.0,667.0,177.0,11.531073446327683,3.768361581920904,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
723132,485.0,161.0,83.0,5.843373493975903,1.9397590361445782,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
723133,1302.0,436.0,198.0,6.575757575757576,2.202020202020202,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
854201,1906.0,232.0,162.0,11.765432098765432,1.4320987654320987,Low Load,900.0,Maintain (Digital Nudges),Bihar,Patna
723135,0.0,0.0,1.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),West Bengal,Kolkata
854202,6695.0,673.0,506.0,13.231225296442688,1.3300395256916997,Low Load,900.0,Maintain (Digital Nudges),Bihar,Patna
854203,6008.0,418.0,482.0,12.464730290456432,0.8672199170124482,Low Load,886.7219917012449,Maintain (Digital Nudges),Bihar,Patna
854204,9366.0,1067.0,1296.0,7.226851851851852,0.8233024691358025,Low Load,882.3302469135803,Maintain (Digital Nudges),Bihar,Patna
